"code","level","title","credits","subject","description"
"GRK1001","Undergraduate","Beginning Classical Greek I",4,"TCLA - College of Liberal Arts","This course introduces the fundamentals of Classical Greek, covering approximately the first half of the standard introductory sequence. It is designed for students with no prior experience in Greek. 

You will learn the Classical Greek of 5th–4th century BCE Athens, preparing you to read major authors like Sophocles, Euripides, Plato, and Aristotle. This foundation also makes it easier to explore other Greek dialects, including Koine Greek (New Testament) and the language of Homer, Hesiod, and Sappho.

The next course in the sequence, Greek II (Greek 1002), will build on this knowledge and prepare you for more advanced study.

Graduate students must enroll in GRK 4001 for graduate credit."
"GRK4001","Graduate","Beginning Classical Greek I",4,"TCLA - College of Liberal Arts","Graduate students must enroll in GRK 4001 for graduate credit. 

Graduate students will work in tandem with GRK 1001 and will be required to complete additional translation exercises for homework and during in-class meetings. They will also be expected to maintain an overall grade of B+ or higher.

Undergraduate students must enroll in GRK 1001 for undergraduate credit."
"GRK1002","Undergraduate","Beginning Classical Greek II",5,"TCLA - College of Liberal Arts","Continuation of Greek 1001. More complex constructions, including participles, clauses, indirect discourse. Some reading of adapted passages from ancient texts.

prereq: Grade of at least C- or S in 1001 or dept consent"
"MRCO1302","Undergraduate","Beginning Colloquial Moroccan Arabic II",5,"TEVP - Academic Affairs, Senior Vice President","Complex grammatical structures. Vocabulary in colloquial Moroccan Arabic."
"PE1071","Undergraduate","Beginning Cricket",1,"TCED - College of Education and Human Development","Fundamentals of Cricket. Laws of Cricket, bowling/batting techniques, competitive/recreational Cricket opportunities."
"LANG1021","Undergraduate","Beginning Czech I",4,"TCLA - College of Liberal Arts","CourseShare course hosted by Indiana University. Received via video conferencing. Received via video conferencing. Email the CLA Language Center at elsie@umn.edu for more information."
"LANG1022","Undergraduate","Beginning Czech II",4,"TCLA - College of Liberal Arts","Beginning Czech II is a Big Ten Academic Alliance CourseShare course. The instructor is at Indiana University, but you enroll and receive credit for it at the University of Minnesota. This is an online course. It is intended for students who completed Beginning Czech I. Heritage speakers and those with prior knowledge of Czech should contact the Language Center at elsie@umn.edu or 612-626-6017 for placement assistance.
"
"AMIN1121","Undergraduate","Beginning Dakota I",5,"TCLA - College of Liberal Arts","Development of the four skills of language acquisition: listening, speaking, reading, and writing. Oral drills and in-class participation focused on questions and answers."
"DAKO4121","Undergraduate","Beginning Dakota I",3,"TCLA - College of Liberal Arts","Language acquisitions skills, oral drills. In-class participation focuses on questions/answers.

prereq: [1122, 1004] in another language or passing score on LPE or grad student"
"DAKO1121","Undergraduate","Beginning Dakota I",5,"TCLA - College of Liberal Arts","Listening, speaking, reading, writing. Oral drills, in-class participation focused on questions/answers."
"AMIN1122","Undergraduate","Beginning Dakota II",5,"TCLA - College of Liberal Arts","Further development of language acquisition skills with oral drills and in-class participation focused on questions and answers."
"DAKO4122","Undergraduate","Beginning Dakota II",3,"TCLA - College of Liberal Arts","Further development of language acquisition skills. Oral drills, in-class participation focused on questions and answers.

prereq: [1121, 1004 in another language] or passing score on LPE or grad student"
"DAKO1122","Undergraduate","Beginning Dakota II",5,"TCLA - College of Liberal Arts","Further development of language acquisiton skills. Oral drills, in-class participation focused on questions/answers.

prereq: 1121"
"DAN1001","Undergraduate","Beginning Danish",5,"TCLA - College of Liberal Arts","Emphasis on working toward novice-intermediate low proficiency in all four language modalities (listening, reading, speaking, writing). Topics include everyday subjects (shopping, directions, family, food, housing, etc.)."
"DAN4001","Undergraduate","Beginning Danish",2,"TCLA - College of Liberal Arts","Meets concurrently with 1001 See 1001 for course description."
"DAN4002","Undergraduate","Beginning Danish",2,"TCLA - College of Liberal Arts","Meets concurrently with 1002. See 1002 for description."
"DAN1002","Undergraduate","Beginning Danish",5,"TCLA - College of Liberal Arts","Continues the presentation of all four language modalities (listening, reading, speaking, writing), with a proficiency emphasis.  Topics include free-time activities, careers, and  the Danish culture."
